"ts","eventId","Transform"
2024-10-17T21:57:00.457Z,0,"{""position"":{""x"":0.008462388,""y"":1.4142077,""z"":-0.0251763351},""rotation"":{""x"":0.0474683456,""y"":0.02883795,""z"":0.000270352524,""w"":0.998456359},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.472Z,0,"{""position"":{""x"":0.011303544,""y"":1.413892,""z"":-0.0247830227},""rotation"":{""x"":0.048055958,""y"":0.0435842238,""z"":0.00578456232,""w"":0.9978765},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.487Z,0,"{""position"":{""x"":0.01413458,""y"":1.41343033,""z"":-0.02450225},""rotation"":{""x"":0.0491983034,""y"":0.05931767,""z"":0.00778045133,""w"":0.9969957},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.499Z,0,"{""position"":{""x"":0.016946543,""y"":1.41295576,""z"":-0.0244022347},""rotation"":{""x"":0.0515599251,""y"":0.0746565,""z"":0.007099563,""w"":0.9958502},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.513Z,0,"{""position"":{""x"":0.0196111389,""y"":1.41251159,""z"":-0.024649553},""rotation"":{""x"":0.0539218225,""y"":0.08934058,""z"":0.005376356,""w"":0.9945259},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.527Z,0,"{""position"":{""x"":0.0219731219,""y"":1.41235209,""z"":-0.0249283146},""rotation"":{""x"":0.0560317859,""y"":0.103693895,""z"":0.00316646951,""w"":0.9930247},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.542Z,0,"{""position"":{""x"":0.02432314,""y"":1.41231692,""z"":-0.02525905},""rotation"":{""x"":0.0571070947,""y"":0.115992792,""z"":0.001287874,""w"":0.9916062},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.555Z,0,"{""position"":{""x"":0.0264530983,""y"":1.41238308,""z"":-0.0255762022},""rotation"":{""x"":0.0566819049,""y"":0.127246,""z"":-0.000491782557,""w"":0.9902502},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.569Z,0,"{""position"":{""x"":0.0286140237,""y"":1.412683,""z"":-0.0260431729},""rotation"":{""x"":0.05633752,""y"":0.136556178,""z"":-0.0005761205,""w"":0.989028931},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.583Z,0,"{""position"":{""x"":0.0307218861,""y"":1.41294312,""z"":-0.0264182389},""rotation"":{""x"":0.0556843728,""y"":0.145125851,""z"":0.0006020002,""w"":0.9878448},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.596Z,0,"{""position"":{""x"":0.0326848626,""y"":1.41295719,""z"":-0.0269876011},""rotation"":{""x"":0.0547979,""y"":0.152550861,""z"":0.002779073,""w"":0.986771345},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.611Z,0,"{""position"":{""x"":0.03446443,""y"":1.41322422,""z"":-0.0277601983},""rotation"":{""x"":0.05485362,""y"":0.1590616,""z"":0.00455921,""w"":0.985733151},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.624Z,0,"{""position"":{""x"":0.03613838,""y"":1.41360736,""z"":-0.0283591915},""rotation"":{""x"":0.0526348,""y"":0.1654791,""z"":0.00571983075,""w"":0.9847911},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.639Z,0,"{""position"":{""x"":0.0377614535,""y"":1.41404343,""z"":-0.0289293025},""rotation"":{""x"":0.0502693243,""y"":0.17132242,""z"":0.007665429,""w"":0.983901858},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.653Z,0,"{""position"":{""x"":0.0391317159,""y"":1.4143585,""z"":-0.0296134911},""rotation"":{""x"":0.04749836,""y"":0.177057773,""z"":0.0104383361,""w"":0.982998252},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.667Z,0,"{""position"":{""x"":0.0402634963,""y"":1.41461015,""z"":-0.0303786919},""rotation"":{""x"":0.04529694,""y"":0.1832802,""z"":0.013404822,""w"":0.9819251},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.680Z,0,"{""position"":{""x"":0.0411950164,""y"":1.41482222,""z"":-0.0311708432},""rotation"":{""x"":0.0434799865,""y"":0.189114049,""z"":0.0148451244,""w"":0.9808798},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.694Z,0,"{""position"":{""x"":0.04202192,""y"":1.41526484,""z"":-0.0320031345},""rotation"":{""x"":0.0420688652,""y"":0.193228886,""z"":0.0137300557,""w"":0.9801553},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.709Z,0,"{""position"":{""x"":0.0426271074,""y"":1.41588628,""z"":-0.032709986},""rotation"":{""x"":0.0401788168,""y"":0.195465654,""z"":0.0115823653,""w"":0.9798187},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.722Z,0,"{""position"":{""x"":0.0428737476,""y"":1.4165467,""z"":-0.0332784019},""rotation"":{""x"":0.0369533151,""y"":0.195074856,""z"":0.010852675,""w"":0.9800319},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.736Z,0,"{""position"":{""x"":0.04284059,""y"":1.41706181,""z"":-0.033590436},""rotation"":{""x"":0.0323430747,""y"":0.194152176,""z"":0.0129762124,""w"":0.9803522},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.749Z,0,"{""position"":{""x"":0.0426355526,""y"":1.4174087,""z"":-0.03392639},""rotation"":{""x"":0.0284768958,""y"":0.191918045,""z"":0.0168193728,""w"":0.980853558},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.764Z,0,"{""position"":{""x"":0.0422894135,""y"":1.41773021,""z"":-0.034441825},""rotation"":{""x"":0.0254695117,""y"":0.188751355,""z"":0.0198267978,""w"":0.981494367},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.777Z,0,"{""position"":{""x"":0.04184889,""y"":1.41803718,""z"":-0.0349187},""rotation"":{""x"":0.0234521348,""y"":0.184845626,""z"":0.0205885675,""w"":0.9822719},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.792Z,0,"{""position"":{""x"":0.0412985161,""y"":1.4181093,""z"":-0.03521425},""rotation"":{""x"":0.0220093671,""y"":0.180599749,""z"":0.0195809174,""w"":0.983115435},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.805Z,0,"{""position"":{""x"":0.0407512747,""y"":1.41818428,""z"":-0.0355469026},""rotation"":{""x"":0.0212660953,""y"":0.1767842,""z"":0.0177866984,""w"":0.9838592},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.819Z,0,"{""position"":{""x"":0.0402307659,""y"":1.41812646,""z"":-0.035818357},""rotation"":{""x"":0.0204838328,""y"":0.174079508,""z"":0.0161637664,""w"":0.9843859},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.833Z,0,"{""position"":{""x"":0.0396990366,""y"":1.41806078,""z"":-0.03616078},""rotation"":{""x"":0.0207453687,""y"":0.171294108,""z"":0.01437087,""w"":0.9848967},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.847Z,0,"{""position"":{""x"":0.03918252,""y"":1.41799927,""z"":-0.0364108868},""rotation"":{""x"":0.0215480886,""y"":0.168390289,""z"":0.0124579119,""w"":0.9854061},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.877Z,0,"{""position"":{""x"":0.04277154,""y"":1.6680665,""z"":-0.0281357579},""rotation"":{""x"":0.0221135486,""y"":0.1652909,""z"":0.01067102,""w"":0.9859392},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.884Z,0,"{""position"":{""x"":0.06006322,""y"":1.66797686,""z"":0.0262702145},""rotation"":{""x"":0.0225285664,""y"":0.161980689,""z"":0.009416851,""w"":0.986491859},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.896Z,0,"{""position"":{""x"":0.06911899,""y"":1.66798544,""z"":0.0555113256},""rotation"":{""x"":0.0231076013,""y"":0.159307465,""z"":0.00838279352,""w"":0.986923},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.902Z,0,"{""position"":{""x"":0.07316533,""y"":1.66802454,""z"":0.06939572},""rotation"":{""x"":0.0229480881,""y"":0.156673968,""z"":0.007342642,""w"":0.9873564},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.916Z,0,"{""position"":{""x"":0.08340332,""y"":1.667974,""z"":0.103305042},""rotation"":{""x"":0.02292921,""y"":0.154874325,""z"":0.006624934,""w"":0.9876458},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.930Z,0,"{""position"":{""x"":0.0932355151,""y"":1.66800714,""z"":0.136379808},""rotation"":{""x"":0.0229882132,""y"":0.153649032,""z"":0.005486731,""w"":0.987842858},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.944Z,0,"{""position"":{""x"":0.103525855,""y"":1.66807818,""z"":0.170682847},""rotation"":{""x"":0.0231615249,""y"":0.153411791,""z"":0.004205868,""w"":0.987881958},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.958Z,0,"{""position"":{""x"":0.113557756,""y"":1.668067,""z"":0.203770936},""rotation"":{""x"":0.0232026633,""y"":0.153258562,""z"":0.003307044,""w"":0.9879082},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.980Z,0,"{""position"":{""x"":0.129581138,""y"":1.66802454,""z"":0.255924},""rotation"":{""x"":0.0229302775,""y"":0.154316053,""z"":0.00352233578,""w"":0.987749159},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:00.987Z,0,"{""position"":{""x"":0.134668991,""y"":1.66751719,""z"":0.273085117},""rotation"":{""x"":0.0228745174,""y"":0.153403267,""z"":0.00274749217,""w"":0.9878951},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.001Z,0,"{""position"":{""x"":0.144492865,""y"":1.664649,""z"":0.306157261},""rotation"":{""x"":0.0228159782,""y"":0.153453618,""z"":0.00299816,""w"":0.987887859},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.015Z,0,"{""position"":{""x"":0.15470089,""y"":1.65951657,""z"":0.3413843},""rotation"":{""x"":0.0226116553,""y"":0.153575182,""z"":0.002977821,""w"":0.987873733},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.029Z,0,"{""position"":{""x"":0.162862748,""y"":1.65328193,""z"":0.373279274},""rotation"":{""x"":0.022603482,""y"":0.153731421,""z"":0.00243811077,""w"":0.9878511},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.043Z,0,"{""position"":{""x"":0.171427071,""y"":1.64442539,""z"":0.408275127},""rotation"":{""x"":0.02285301,""y"":0.154048488,""z"":0.00207483768,""w"":0.987796843},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.055Z,0,"{""position"":{""x"":0.177633241,""y"":1.63466525,""z"":0.44039762},""rotation"":{""x"":0.0228309073,""y"":0.154718071,""z"":0.00192171987,""w"":0.987693},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.071Z,0,"{""position"":{""x"":0.183152929,""y"":1.62189877,""z"":0.4760833},""rotation"":{""x"":0.0228928272,""y"":0.155719042,""z"":0.00195358484,""w"":0.987534165},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.084Z,0,"{""position"":{""x"":0.187695831,""y"":1.60790038,""z"":0.5101195},""rotation"":{""x"":0.0225942954,""y"":0.156774342,""z"":0.001787556,""w"":0.9873744},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.098Z,0,"{""position"":{""x"":0.191561952,""y"":1.59137964,""z"":0.545560658},""rotation"":{""x"":0.0224066414,""y"":0.157829463,""z"":0.00125765149,""w"":0.9872114},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.114Z,0,"{""position"":{""x"":0.194164723,""y"":1.57077277,""z"":0.5847083},""rotation"":{""x"":0.0225111675,""y"":0.1584213,""z"":0.000973432034,""w"":0.9871145},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.126Z,0,"{""position"":{""x"":0.1956904,""y"":1.55306458,""z"":0.615493834},""rotation"":{""x"":0.02287261,""y"":0.158613637,""z"":0.00113253365,""w"":0.98707515},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.140Z,0,"{""position"":{""x"":0.1958472,""y"":1.53124833,""z"":0.6501907},""rotation"":{""x"":0.02334612,""y"":0.158537686,""z"":0.00142217462,""w"":0.9870759},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.153Z,0,"{""position"":{""x"":0.195340648,""y"":1.50767517,""z"":0.6848165},""rotation"":{""x"":0.0233616978,""y"":0.158422992,""z"":0.00149804249,""w"":0.9870938},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.168Z,0,"{""position"":{""x"":0.194483221,""y"":1.48247957,""z"":0.71923846},""rotation"":{""x"":0.0230916087,""y"":0.1581624,""z"":0.00116363668,""w"":0.9871424},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.182Z,0,"{""position"":{""x"":0.192445382,""y"":1.45519423,""z"":0.753915846},""rotation"":{""x"":0.0230271444,""y"":0.157602176,""z"":0.000825916533,""w"":0.9872339},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.195Z,0,"{""position"":{""x"":0.190101758,""y"":1.42622375,""z"":0.7883654},""rotation"":{""x"":0.0235686768,""y"":0.156768382,""z"":0.000782394549,""w"":0.987353861},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.210Z,0,"{""position"":{""x"":0.186630279,""y"":1.4177742,""z"":0.8248243},""rotation"":{""x"":0.0237085745,""y"":0.156067416,""z"":0.00119155389,""w"":0.98746115},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.224Z,0,"{""position"":{""x"":0.1828651,""y"":1.41767752,""z"":0.8590245},""rotation"":{""x"":0.0233675465,""y"":0.155478045,""z"":0.00158745237,""w"":0.987561643},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.238Z,0,"{""position"":{""x"":0.17842105,""y"":1.41757631,""z"":0.8940099},""rotation"":{""x"":0.0234295744,""y"":0.1550729,""z"":0.00162726978,""w"":0.9876238},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.252Z,0,"{""position"":{""x"":0.17317605,""y"":1.41754842,""z"":0.929243},""rotation"":{""x"":0.0238185786,""y"":0.154696256,""z"":0.001344489,""w"":0.987674},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.265Z,0,"{""position"":{""x"":0.168260738,""y"":1.417588,""z"":0.9619487},""rotation"":{""x"":0.0238798652,""y"":0.1540594,""z"":0.00126392662,""w"":0.987772167},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.279Z,0,"{""position"":{""x"":0.162846163,""y"":1.41761684,""z"":0.996851861},""rotation"":{""x"":0.0238488447,""y"":0.15326266,""z"":0.00165669387,""w"":0.9878963},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.293Z,0,"{""position"":{""x"":0.1573922,""y"":1.4175837,""z"":1.03120661},""rotation"":{""x"":0.023670204,""y"":0.152540043,""z"":0.00235941913,""w"":0.988011062},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.307Z,0,"{""position"":{""x"":0.151264027,""y"":1.41749382,""z"":1.06773961},""rotation"":{""x"":0.0238030441,""y"":0.152004391,""z"":0.00293382443,""w"":0.9880888},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.321Z,0,"{""position"":{""x"":0.1428809,""y"":1.41744375,""z"":1.09971511},""rotation"":{""x"":0.0239651036,""y"":0.151701391,""z"":0.00278666429,""w"":0.98813194},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.334Z,0,"{""position"":{""x"":0.133181483,""y"":1.417448,""z"":1.12576449},""rotation"":{""x"":0.0239840038,""y"":0.151588529,""z"":0.00220287731,""w"":0.988150239},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.349Z,0,"{""position"":{""x"":0.133248657,""y"":1.41744781,""z"":1.12573838},""rotation"":{""x"":0.0239399783,""y"":0.151738256,""z"":0.001737501,""w"":0.988129258},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.362Z,0,"{""position"":{""x"":0.133342534,""y"":1.41744709,""z"":1.12570155},""rotation"":{""x"":0.0238382183,""y"":0.152160227,""z"":0.00150723406,""w"":0.9880672},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.376Z,0,"{""position"":{""x"":0.133459941,""y"":1.41746712,""z"":1.1256355},""rotation"":{""x"":0.0238204878,""y"":0.152501434,""z"":0.00133242831,""w"":0.9880153},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.390Z,0,"{""position"":{""x"":0.133588731,""y"":1.41751814,""z"":1.12555814},""rotation"":{""x"":0.0235744659,""y"":0.152943283,""z"":0.00108738884,""w"":0.9879532},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.403Z,0,"{""position"":{""x"":0.133707657,""y"":1.41763616,""z"":1.12544036},""rotation"":{""x"":0.0235105753,""y"":0.15293169,""z"":0.00109235453,""w"":0.9879565},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.418Z,0,"{""position"":{""x"":0.133797646,""y"":1.41772842,""z"":1.12537086},""rotation"":{""x"":0.0232498515,""y"":0.152599573,""z"":0.00133237476,""w"":0.9880137},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.431Z,0,"{""position"":{""x"":0.133906037,""y"":1.41777134,""z"":1.12534153},""rotation"":{""x"":0.02252444,""y"":0.152369022,""z"":0.00189717312,""w"":0.9880651},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.445Z,0,"{""position"":{""x"":0.134012565,""y"":1.41776943,""z"":1.12529588},""rotation"":{""x"":0.0222814418,""y"":0.152525246,""z"":0.00203578779,""w"":0.9880463},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.460Z,0,"{""position"":{""x"":0.134088665,""y"":1.41771531,""z"":1.12521362},""rotation"":{""x"":0.0222960319,""y"":0.152711734,""z"":0.00162054,""w"":0.9880179},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.474Z,0,"{""position"":{""x"":0.134105816,""y"":1.41767955,""z"":1.12513471},""rotation"":{""x"":0.02252638,""y"":0.1527449,""z"":0.000802607043,""w"":0.9880086},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.487Z,0,"{""position"":{""x"":0.134052411,""y"":1.41770172,""z"":1.12508416},""rotation"":{""x"":0.02296899,""y"":0.152065486,""z"":-1.777848E-05,""w"":0.988103569},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.501Z,0,"{""position"":{""x"":0.133909553,""y"":1.41777515,""z"":1.12508082},""rotation"":{""x"":0.0228051059,""y"":0.150680721,""z"":-0.000271415542,""w"":0.9883194},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.515Z,0,"{""position"":{""x"":0.133670241,""y"":1.41793156,""z"":1.12515187},""rotation"":{""x"":0.0220736787,""y"":0.148686931,""z"":-2.38186985E-05,""w"":0.988638},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.528Z,0,"{""position"":{""x"":0.1333441,""y"":1.4181304,""z"":1.12526524},""rotation"":{""x"":0.0214290973,""y"":0.145721123,""z"":0.000696643,""w"":0.989093363},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.544Z,0,"{""position"":{""x"":0.1329405,""y"":1.41827559,""z"":1.125457},""rotation"":{""x"":0.0205278136,""y"":0.142215475,""z"":0.001581172,""w"":0.989621639},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.557Z,0,"{""position"":{""x"":0.132185519,""y"":1.41837668,""z"":1.12588167},""rotation"":{""x"":0.0196024757,""y"":0.137494534,""z"":0.00174179126,""w"":0.990307},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.571Z,0,"{""position"":{""x"":0.131321847,""y"":1.41853786,""z"":1.12615252},""rotation"":{""x"":0.019114349,""y"":0.131659821,""z"":0.00124839391,""w"":0.9911099},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.586Z,0,"{""position"":{""x"":0.130243868,""y"":1.41868353,""z"":1.12646437},""rotation"":{""x"":0.0187307484,""y"":0.125022292,""z"":0.000824431132,""w"":0.9919768},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.599Z,0,"{""position"":{""x"":0.128945455,""y"":1.41883564,""z"":1.12680292},""rotation"":{""x"":0.0177063178,""y"":0.116529852,""z"":0.000528705365,""w"":0.993029237},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.613Z,0,"{""position"":{""x"":0.12750423,""y"":1.41894817,""z"":1.12722361},""rotation"":{""x"":0.0158747211,""y"":0.107327543,""z"":0.000242187016,""w"":0.994096935},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.627Z,0,"{""position"":{""x"":0.12602,""y"":1.41914129,""z"":1.12765777},""rotation"":{""x"":0.0141918538,""y"":0.09735159,""z"":-0.000166234779,""w"":0.9951489},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.640Z,0,"{""position"":{""x"":0.124463163,""y"":1.41938829,""z"":1.12798655},""rotation"":{""x"":0.0128680216,""y"":0.0867155641,""z"":-0.00069899665,""w"":0.9961498},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.654Z,0,"{""position"":{""x"":0.122758254,""y"":1.41960955,""z"":1.12827754},""rotation"":{""x"":0.0117552653,""y"":0.0766893253,""z"":-0.000458206458,""w"":0.9969857},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.668Z,0,"{""position"":{""x"":0.121004149,""y"":1.41971183,""z"":1.12851357},""rotation"":{""x"":0.01076051,""y"":0.06663761,""z"":-0.000256517669,""w"":0.997719169},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.682Z,0,"{""position"":{""x"":0.119241245,""y"":1.41969228,""z"":1.1286962},""rotation"":{""x"":0.01037833,""y"":0.0563084558,""z"":-0.000369155168,""w"":0.998359442},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.706Z,0,"{""position"":{""x"":0.117091037,""y"":1.41982079,""z"":1.12869775},""rotation"":{""x"":0.0103200534,""y"":0.0449727774,""z"":-0.0017833251,""w"":0.9989333},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.720Z,0,"{""position"":{""x"":0.115287125,""y"":1.41990614,""z"":1.12878382},""rotation"":{""x"":0.00981923752,""y"":0.0347698,""z"":-0.00233485946,""w"":0.9993444},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.733Z,0,"{""position"":{""x"":0.109736256,""y"":1.41998982,""z"":1.13136876},""rotation"":{""x"":0.009537786,""y"":0.0248714127,""z"":-0.002302855,""w"":0.999642551},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.747Z,0,"{""position"":{""x"":0.09767816,""y"":1.41999006,""z"":1.13805556},""rotation"":{""x"":0.008884158,""y"":0.0150268087,""z"":-0.00156021479,""w"":0.999846458},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.765Z,0,"{""position"":{""x"":0.07285161,""y"":1.41987491,""z"":1.15348172},""rotation"":{""x"":0.008053168,""y"":0.005250772,""z"":-0.0008482704,""w"":0.9999535},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.775Z,0,"{""position"":{""x"":0.05067645,""y"":1.41982937,""z"":1.16478},""rotation"":{""x"":0.008021965,""y"":-0.00444894424,""z"":-0.000658058561,""w"":0.99995774},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.788Z,0,"{""position"":{""x"":0.0242114831,""y"":1.41982865,""z"":1.17716992},""rotation"":{""x"":0.008333032,""y"":-0.01428125,""z"":-0.00118986622,""w"":0.9998627},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.802Z,0,"{""position"":{""x"":-0.008371619,""y"":1.41980255,""z"":1.19114947},""rotation"":{""x"":0.008354161,""y"":-0.0240752213,""z"":-0.002049848,""w"":0.9996731},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.815Z,0,"{""position"":{""x"":-0.0421051271,""y"":1.41981339,""z"":1.20360911},""rotation"":{""x"":0.008630945,""y"":-0.0337123834,""z"":-0.0024630737,""w"":0.9993913},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.831Z,0,"{""position"":{""x"":-0.07739942,""y"":1.41974211,""z"":1.21715379},""rotation"":{""x"":0.008474088,""y"":-0.042672798,""z"":-0.00238231081,""w"":0.9990503},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-17T21:57:01.844Z,0,"{""position"":{""x"":-0.10993576,""y"":1.41973138,""z"":1.22932935},""rotation"":{""x"":0.008051854,""y"":-0.0510921143,""z"":-0.00199824339,""w"":0.9986595},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
